Tweet Id,text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1.24328E+18,"Carleton University has put in place a new building access protocol. As of 4:00 p.m. on Monday, March 30, 2020, we will be limiting access to university buildings to authorized individuals only.
https://t.co/ETDlfZI1hT",Carleton University,Carleton_U,2020-03-26T21:11:03.000Z,Thu Mar 26 21:11:03 +0000 2020,17,13,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://newsroom.carleton.ca/2020/new-building-access-protocol/ ,0,0,,,,,
1.24326E+18,"RT @GovCanHealth : Everyone has a role to play to protect the health and safety of Canadians from COVID-19. Simple actions, like washing your hands often, can help limit the risk in Canada.",Carleton University,Carleton_U,2020-03-26T19:43:44.000Z,Thu Mar 26 19:43:44 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,,,,,
1.24326E+18,"@DaveInBlackburn @CharSmith1989 @CU_President Thanks for your question, Carleton University is currently developing an Outdoor Space Master Plan to help us better plan and develop the outdoor spaces on the campus.
You can learn more or provide input here: https://t.co/zZBopPR85r",Carleton University,Carleton_U,2020-03-26T19:40:08.000Z,Thu Mar 26 19:40:08 +0000 2020,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,https://carleton.ca/fmp/outdoor-space-master-plan/ ,0,3,,,,,
1.24326E+18,"Check out these online study tips from @CU_Teaching: 
It can be hard to remember you’re not alone in understanding course materials. Your professors are available to answer questions - if you need help, all you need to do is reach out! https://t.co/XjbfGbYDcY https://t.co/vDqTBfda2F",Carleton University,Carleton_U,2020-03-26T19:25:06.000Z,Thu Mar 26 19:25:06 +0000 2020,11,7,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/03/top-ten-tips-to-study-online/ ,0,1,photo,https://pbs.twimg.com/media/EUDwR7IWsAInTCZ.jpg,,,
1.24323E+18,"As we navigate through these difficult times, Carleton University wants you to know that we are here to support you. Check out the alternative methods of service delivery for each of our student support services and resources: https://t.co/iD5B3BFxjq",Carleton University,Carleton_U,2020-03-26T17:25:03.000Z,Thu Mar 26 17:25:03 +0000 2020,1,1,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/03/were-here-to-help-student-service-information/ ,0,0,,,,,
1.24322E+18,"@BurrowsCarolann @CarletonU_Eng @uOttawa Thanks for your question. The Provost and the Academic Continuity Committee will submit their work on this matter to Senate for consideration and approval. We expect to be in a position to make an announcement tomorrow afternoon.
https://t.co/cg80nAr1se",Carleton University,Carleton_U,2020-03-26T17:07:02.000Z,Thu Mar 26 17:07:02 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,https://newsroom.carleton.ca/2020/broader-view/ ,0,3,,,,,
1.2432E+18,New to doing research online? @CarletonLibrary has online resources to help you with your assignments. https://t.co/4Vpowxu4YN https://t.co/jJBPA6ywD6,Carleton University,Carleton_U,2020-03-26T15:55:07.000Z,Thu Mar 26 15:55:07 +0000 2020,3,1,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://library.carleton.ca/library-news/changes-library-services-remainder-term https://library.carleton.ca/services/research-help ,0,1,,,,,
1.2432E+18,"RT @Carleton_Online : Hey, @Carleton_U students, welcome to the club! ??  We at CUOL are old pros when it comes to taking online courses and have come up with a few tips to get you started on your online learning ???
 adventure: https://t.co/a6eBFDWS3Q https://t.co/1mzFw6BAdm",Carleton University,Carleton_U,2020-03-26T15:36:49.000Z,Thu Mar 26 15:36:49 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://carleton.ca/cuol/2020/tips-for-continuing-to-study-online/ ,0,1,photo,https://pbs.twimg.com/media/ET_Zn1-X0AAuPbA.jpg,,,
1.24318E+18,"RT @CU_President : How can we help? @Carleton_U is sending protective equipment &amp; supplies (face masks, gowns, suits, gloves, goggles, etc) to the heroic health-care workers @OttawaHospital. We owe so much to all those on the front lines who are working tirelessly to keep us safe and well. https://t.co/n7mpMIqfXc",Carleton University,Carleton_U,2020-03-26T14:30:59.000Z,Thu Mar 26 14:30:59 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,2,photo,https://pbs.twimg.com/media/EUCqXgfXgBAf0oo.jpg,https://pbs.twimg.com/media/EUCqX6NXgAcWkql.jpg,,
1.24316E+18,"RT @CU_President : Today, I would like to take a broader view of the situation &amp; express support, on behalf of @Carleton_U, for everyone locally &amp; globally who are facing hardship. How we can help, as individuals &amp; as an institution? Full message (March 26, 8:30am) here: https://t.co/pGXZ0ode8Y",Carleton University,Carleton_U,2020-03-26T12:58:23.000Z,Thu Mar 26 12:58:23 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://newsroom.carleton.ca/2020/broader-view/ ,0,1,,,,,
1.24295E+18,"As we navigate through these difficult times, Carleton University wants you to know that we are here to support you. No matter where you call home across Canada, there are many support services and resources available to support your mental health.
https://t.co/DlqPwopOui",Carleton University,Carleton_U,2020-03-25T23:15:03.000Z,Wed Mar 25 23:15:03 +0000 2020,22,4,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://carleton.ca/wellness/provincial-support-resources/ ,0,0,,,,,
1.24291E+18,"It’s okay to need help. Need to talk? 

Mental Health Crisis Service (Crisis Line):
613-722-6914 / 1-866-996-0991

@DistressCentreO

613-238-3311

Good2Talk
1-866-925-5454

Empower Me 
1-844-741-6389

Employee and Family Assistance Program
1-844-720-1212

https://t.co/RWnxCrLO3E",Carleton University,Carleton_U,2020-03-25T20:25:05.000Z,Wed Mar 25 20:25:05 +0000 2020,7,8,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://carleton.ca/wellness/emergency/ ,0,1,,,,,
1.24284E+18,"Reminder: In order to promote the health and safety of our Carleton community, Carleton Health and Counselling Services remains open virtually.
https://t.co/nMnvUve4VM",Carleton University,Carleton_U,2020-03-25T15:40:03.000Z,Wed Mar 25 15:40:03 +0000 2020,13,16,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/03/health-and-counselling-services-are-open-virtually/ ,0,0,,,,,
1.24283E+18,RT @SprottSchool : Reminder that @Dean_Sprott will be hosting another virtual tea and biscuits tomorrow for all #Sprott undergraduate students! Go to mySuccess on https://t.co/qz2CJMn85F to register now! #CarletonU https://t.co/KUrDwweojm,Carleton University,Carleton_U,2020-03-25T15:07:35.000Z,Wed Mar 25 15:07:35 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://central.carleton.ca https://twitter.com/Dean_Sprott/status/1242829213448667137 ,2,1,,,,,
1.24283E+18,"RT @ottawahealth : This is important. Please RT it. Maybe twice.

We know things aren't easy right now and it's completely normal to need support. That's why we've built a website where you'll find the #MentalHealth resources available to you as you work to #FlattenTheCurve: https://t.co/hU2DgVcJlX",Carleton University,Carleton_U,2020-03-25T15:04:40.000Z,Wed Mar 25 15:04:40 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://ow.ly/h8Fy30qsC1p ,2,0,,,,,
1.24282E+18,"As we navigate through these difficult times, Carleton University wants you to know that we are here to support you. Check out the alternative methods of service delivery for each of our student support services and resources: https://t.co/iD5B3BFxjq",Carleton University,Carleton_U,2020-03-25T14:30:15.000Z,Wed Mar 25 14:30:15 +0000 2020,9,8,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/03/were-here-to-help-student-service-information/ ,0,0,,,,,
1.2428E+18,"RT @CarletonLibrary : If you want to return items, book drops are accessible in the foyer, by the tunnel entrance &amp; in exterior slot on Library Road. Please note because the library is closed these books will remain on your Omni account until staff return to the building and are able to check them in.",Carleton University,Carleton_U,2020-03-25T13:20:31.000Z,Wed Mar 25 13:20:31 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,,,,,
1.2428E+18,@AndrewR_Physics That tie is out of this world! ??,Carleton University,Carleton_U,2020-03-25T13:01:16.000Z,Wed Mar 25 13:01:16 +0000 2020,5,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
1.2428E+18,"RT @CU_President : After 14 very intense days of constant change, I’m sure we’re all feeling a bit worn down. We should all take extra steps to make sure we take especially good care of ourselves and each other. It’s the @Carleton_U way. Full update (March 25, 8:30am) here:
https://t.co/lZKevcgTnp",Carleton University,Carleton_U,2020-03-25T12:56:17.000Z,Wed Mar 25 12:56:17 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://newsroom.carleton.ca/2020/taking-care-ourselves-each-other/ ,0,1,,,,,
1.24279E+18,"RT @ottawahealth : We've said it before, and we'll say it again: if you have travelled anywhere outside of Canada (including the United States of America), you MUST self-isolate for 14 days. It's not a request.

What is self-isolation? https://t.co/pViDU0hjM4 https://t.co/neXEWiVDK2",Carleton University,Carleton_U,2020-03-25T12:31:04.000Z,Wed Mar 25 12:31:04 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://www.OttawaPublicHealth.ca/Self-Isolate ,0,0,video,https://video.twimg.com/ext_tw_video/1242789277345472512/pu/vid/480x270/hFd3CT9WH03DtbKe.mp4?tag=10,,,
1.24258E+18,"Worried about the coronavirus? Here’s how you and your family can stay healthy. 
Stay up-to-date on COVID-19: https://t.co/ywAloFZqgG https://t.co/0PFNxCvQWY",Carleton University,Carleton_U,2020-03-24T22:30:08.000Z,Tue Mar 24 22:30:08 +0000 2020,3,3,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,http://ontario.ca/coronavirus ,0,0,video,https://video.twimg.com/ext_tw_video/1242578218420514818/pu/pl/tyGu9Sv9Px6Fyk_N.m3u8?tag=10,,,
1.24254E+18,"Check out these online study tips from @CU_Teaching:
While studying online from home, make sure you find a place to study that is quiet and free of distractions. https://t.co/XjbfGbYDcY https://t.co/vvsfjXmvWi",Carleton University,Carleton_U,2020-03-24T20:05:04.000Z,Tue Mar 24 20:05:04 +0000 2020,7,4,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/03/top-ten-tips-to-study-online/ ,0,1,photo,https://pbs.twimg.com/media/ET5mP_xXYAE-jgp.jpg,,,
1.24252E+18,New to doing research online? @CarletonLibrary has online resources to help you with your assignments. https://t.co/4Vpowxu4YN https://t.co/jJBPA6ywD6,Carleton University,Carleton_U,2020-03-24T18:40:03.000Z,Tue Mar 24 18:40:03 +0000 2020,16,7,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://library.carleton.ca/library-news/changes-library-services-remainder-term https://library.carleton.ca/services/research-help ,0,1,,,,,
1.24247E+18,"We're still here to help!
In order to help you find the support and resources you need, we’ve prepared a page listing the methods of alternative service delivery for each of our student support services and resources. 
https://t.co/iD5B3BFxjq",Carleton University,Carleton_U,2020-03-24T15:15:06.000Z,Tue Mar 24 15:15:06 +0000 2020,23,17,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/03/were-here-to-help-student-service-information/ ,0,0,,,,,
1.24247E+18,"RT @AndrewR_Physics : Reminder to instructors making lecture video. You need closed captioning, or a transcript available too. Not everyone can hear the audio track.",Carleton University,Carleton_U,2020-03-24T15:07:33.000Z,Tue Mar 24 15:07:33 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,0,0,,,,,
1.24243E+18,"RT @CarletonLibrary : Use our online Ask Chat service for reference and research assistance.

Check out the ways you can reach us here:

https://t.co/B5WDuRSmlv",Carleton University,Carleton_U,2020-03-24T12:52:03.000Z,Tue Mar 24 12:52:03 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://library.carleton.ca/help ,0,0,,,,,
1.24243E+18,"RT @CU_President : Universities haven’t flourished for centuries by standing still, but by always adapting &amp; evolving. Not only will survive this crisis, but we will come out of it stronger &amp; more relevant than ever. Full update to @Carleton_U community (March 24, 8:30am):
https://t.co/uiOY4IK35N",Carleton University,Carleton_U,2020-03-24T12:46:08.000Z,Tue Mar 24 12:46:08 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://newsroom.carleton.ca/2020/universities-always-adapting-evolving/ ,0,1,,,,,
1.24243E+18,"RT @Dean_Sprott : Practicing #socialdistancing doesn’t mean we can't find a way to get together for some lovely tea, biscuits, and conversations! I'm hosting Virtual Tea and Biscuits on Mar. 25 &amp; 26 from 9-10 am for 1st year undergrads and all undergrad #Sprott students, respectively (1/2) https://t.co/M7V3Rt8yg6",Carleton University,Carleton_U,2020-03-24T12:27:58.000Z,Tue Mar 24 12:27:58 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,2,0,photo,https://pbs.twimg.com/media/ET38c3HWAAIjiBT.jpg,,,
1.24215E+18,"RT @CUnewsroom : Over the past week, as @Carleton_U responded to an unprecedented global health crisis, faculty and staff have demonstrated a commitment to being compassionate and flexible with students - keeping the university’s academic mission on track. Read more here: https://t.co/cE3mRmPUjT https://t.co/BhKvWOWb39",Carleton University,Carleton_U,2020-03-23T18:19:30.000Z,Mon Mar 23 18:19:30 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://newsroom.carleton.ca/story/learning-transitions-flexibility-compassion/ ,0,1,photo,https://pbs.twimg.com/media/ET0DogNXkAMdTMU.jpg,,,
1.24215E+18,"We're still here to help!
In order to help you find the support and resources you need, we’ve prepared a page listing the methods of alternative service delivery for each of our student support services and resources. 
https://t.co/iD5B3BFxjq",Carleton University,Carleton_U,2020-03-23T18:01:09.000Z,Mon Mar 23 18:01:09 +0000 2020,20,23,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/03/were-here-to-help-student-service-information/ ,0,0,,,,,
1.24215E+18,"RT @cusaonline : Seek help or support when you need to. Reach out to someone you can trust, whether that’s a loved one, partner, or service. 

Empower Me is a free mental health resource for all undergraduate students. Visit https://t.co/xmnzHtQBlF for more information ? #StayPositiveRavens https://t.co/qdOhH3XyMH",Carleton University,Carleton_U,2020-03-23T17:58:15.000Z,Mon Mar 23 17:58:15 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://cusaonline.ca/staypositiveravens ,1,0,photo,https://pbs.twimg.com/media/ETz_K82XkAkPKzD.jpg,,,
1.24215E+18,"RT @ottawahealth : With all the new updates- don't forget the basics! Check out this video for the best hand-washing technique to help us control the spread of COVID-19.

https://t.co/O8cnQ74yja",Carleton University,Carleton_U,2020-03-23T17:48:28.000Z,Mon Mar 23 17:48:28 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://www.youtube.com/watch?v=AZN-T6JdPLU&feature=emb_logo ,0,0,,,,,
1.24213E+18,"During this period of social distancing, we are all quickly adapting to working remotely. This situation calls on us to connect in new ways, as employees, as learners and as humans.  
Check out these tips to help you adjust to working remotely: https://t.co/ZPevdFKs73",Carleton University,Carleton_U,2020-03-23T16:46:32.000Z,Mon Mar 23 16:46:32 +0000 2020,26,16,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://carleton.ca/hr/2020/working-remotely/ ,0,0,,,,,
1.24213E+18,"Reminder: In order to promote the health and safety of our Carleton community, Carleton Health and Counselling Services remains open virtually.
https://t.co/nMnvUve4VM",Carleton University,Carleton_U,2020-03-23T16:33:47.000Z,Mon Mar 23 16:33:47 +0000 2020,10,9,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://students.carleton.ca/2020/03/health-and-counselling-services-are-open-virtually/ ,0,0,,,,,
1.24211E+18,RT @ONThealth : Ontario needs everyone to practice #SocialDistancing to avoid exposure to #COVID19. We can all do our part to prevent the spread of COVID-19. We are in this together. https://t.co/alKmkTvq6M #COVID19ON https://t.co/JHSCFdUPfX,Carleton University,Carleton_U,2020-03-23T15:17:52.000Z,Mon Mar 23 15:17:52 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://ontario.ca/coronavirus ,3,0,photo,https://pbs.twimg.com/media/ETzR5oFXsAccBdM.jpg,,,
1.24211E+18,"RT @ottawahealth : Please RT: being in this together means looking out for each other's #MentalHealth. 

It's normal for situations like #COVID19 to affect you. It's completely OK to ask for help. If anyone needs support, @DistressCentreO is there 24/7 at 613-238-3311. #ItsOkToNotBeOk #haveTHATtalk",Carleton University,Carleton_U,2020-03-23T15:17:44.000Z,Mon Mar 23 15:17:44 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,4,1,,,,,
1.24209E+18,"RT @ONgov : We all have a role to play to reduce the spread of #COVID19, including #SocialDistancing. 

Stay up-to-date on #COVID19ON here: https://t.co/RwAuxFz0xw | #CanadaCOVID19 #Covid_19 #FridayThoughts https://t.co/zAndl5R4Z8",Carleton University,Carleton_U,2020-03-23T13:47:34.000Z,Mon Mar 23 13:47:34 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://ontario.ca/coronavirus ,6,0,photo,https://pbs.twimg.com/media/ETkR1oIWoAArBYx.jpg,,,
1.24207E+18,"RT @CU_President : Hope you had a good weekend &amp; some well-deserved rest after a very challenging week. We came through as a community, but this situation will last a while - our next challenge will be to settle into this new normal. See my full update (March 23, 8:30am)
https://t.co/ah5uz4Tf4r",Carleton University,Carleton_U,2020-03-23T12:41:42.000Z,Mon Mar 23 12:41:42 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://newsroom.carleton.ca/2020/new-normal-next-while/ ,0,0,,,,,
1.24205E+18,@telracs20 Thank you again for your question. The quote you provided recognizes the need for a flexible and compassionate approach to managing academic accommodation for the remainder of the Winter Term. Students should contact their professors if they are need of accommodation.,Carleton University,Carleton_U,2020-03-23T11:32:59.000Z,Mon Mar 23 11:32:59 +0000 2020,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,
1.24205E+18,RT @NewsroomGC : Canada provides update on exemptions to travel restrictions to protect Canadians and support the economy https://t.co/EHKqzHSi78,Carleton University,Carleton_U,2020-03-23T11:21:10.000Z,Mon Mar 23 11:21:10 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,http://ow.ly/hdAb102d1PO ,0,0,,,,,
1.24184E+18,@telracs20 Thank you for inquiry. In order to provide you a full response to your inquiries we ask that you please email covidinfo@carleton.ca.,Carleton University,Carleton_U,2020-03-22T21:41:18.000Z,Sun Mar 22 21:41:18 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,0,,,,,
1.24169E+18,"Big White Wall is a safe peer-to-peer mental health community that is accessible online 24/7. It’s FREE to all students and staff.
Find support right now at https://t.co/D4qnZ1bXeU https://t.co/vdO8wXbOqb",Carleton University,Carleton_U,2020-03-22T11:45:04.000Z,Sun Mar 22 11:45:04 +0000 2020,25,23,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,http://bigwhitewall.ca ,0,0,photo,https://pbs.twimg.com/media/ETtgoJGXgAMsp60.jpg,,,
1.24144E+18,"While we recognize that some of our residents are not in a position to go home, we strongly recommend that those students who can go home do so as soon as possible.
https://t.co/h4lQ518VVS",Carleton University,Carleton_U,2020-03-21T18:45:03.000Z,Sat Mar 21 18:45:03 +0000 2020,4,2,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/03/state-of-emergency-in-ontario-residence-update/ ,0,0,,,,,
1.24143E+18,Looking to brush up on your study skills? @CarletonU_CSAS has a variety of online workshops including Time Management and Note Taking. https://t.co/oi5JJ23qu3,Carleton University,Carleton_U,2020-03-21T18:15:04.000Z,Sat Mar 21 18:15:04 +0000 2020,1,1,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://carleton.ca/csas/learning-support/online-support/ ,0,1,,,,,
1.2414E+18,"Check out these online study tips from @CU_Teaching:
The best online learning takes time to develop- be patient and understanding if things don’t go right for you the first time.
https://t.co/XjbfGbYDcY https://t.co/PWxvEdY0J1",Carleton University,Carleton_U,2020-03-21T16:30:08.000Z,Sat Mar 21 16:30:08 +0000 2020,9,4,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/03/top-ten-tips-to-study-online/ ,0,1,photo,https://pbs.twimg.com/media/ETpYSHiXkAAW6vc.jpg,,,
1.24138E+18,"In light of the unprecedented circumstances presented by COVID-19, the University has decided, on an exceptional basis, to suspend student teaching evaluations for the Winter 2020 term.
https://t.co/n5MImDx2id",Carleton University,Carleton_U,2020-03-21T15:01:12.000Z,Sat Mar 21 15:01:12 +0000 2020,9,3,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://newsroom.carleton.ca/2020/academic-accommodation-grades-deadlines/ ,0,0,,,,,
1.24113E+18,"While we recognize that some of our residents are not in a position to go home, we strongly recommend that those students who can go home do so as soon as possible.
https://t.co/h4lQ518VVS",Carleton University,Carleton_U,2020-03-20T22:45:02.000Z,Fri Mar 20 22:45:02 +0000 2020,9,5,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/03/state-of-emergency-in-ontario-residence-update/ ,0,0,,,,,
1.24109E+18,"RT @CU_President : Friday afternoon on our beautiful @Carleton_U campus. With classes online or using distance learning tools, and most people working from home, it’s really quiet both inside and outside buildings. Great to see colleagues online #SocialDistancingNow. Have a good weekend everyone. https://t.co/1J12wMHkXD",Carleton University,Carleton_U,2020-03-20T20:09:39.000Z,Fri Mar 20 20:09:39 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,1,photo,https://pbs.twimg.com/media/ETk-8kFWkAYy6qX.jpg,https://pbs.twimg.com/media/ETk_AlGXgAI1r66.jpg,https://pbs.twimg.com/media/ETk_CznWAAAqyk9.jpg,
1.24109E+18,"Want to maximize your academic success? Check out these online study tips from @CU_Teaching!
https://t.co/XjbfGbYDcY https://t.co/atUp6Rz7Wa",Carleton University,Carleton_U,2020-03-20T19:45:10.000Z,Fri Mar 20 19:45:10 +0000 2020,5,4,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/03/top-ten-tips-to-study-online/ ,0,1,photo,https://pbs.twimg.com/media/ETk7VZDXgAEp90H.jpg,,,
1.24106E+18,"RT @TBS_Canada : #GC students, casuals, or term employees working for the GC for less than 3 months: if you're unsure about the type of leave your entitled to because of #COVID, we've got info for you. Learn more: https://t.co/IlqQK6ID2S #FlattenTheCurve https://t.co/QeHT0DPToV",Carleton University,Carleton_U,2020-03-20T18:01:29.000Z,Fri Mar 20 18:01:29 +0000 2020,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://bit.ly/2WspPxD ,3,0,photo,https://pbs.twimg.com/media/ETkCu9fX0AANHNp.jpg,,,
1.24104E+18,"RT @CarletonU_CSAS : Happy Friday and first day of spring, Ravens!

Hope you are all staying healthy! We, as well as our many resources, are now online! Check out the Online Resources page on our website, and email us if you have any questions.

https://t.co/TH7CQzv1eJ https://t.co/PjmDys5rCd",Carleton University,Carleton_U,2020-03-20T16:48:28.000Z,Fri Mar 20 16:48:28 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://carleton.ca/csas/learning-support/online-support/ ,0,0,photo,https://pbs.twimg.com/media/ETkMt3NWkAIyeMY.png,,,
1.24104E+18,@carrots2004 Hi there! Please call the clinic at 613-520-6674 to discuss your injection appointment with a nurse.,Carleton University,Carleton_U,2020-03-20T16:16:42.000Z,Fri Mar 20 16:16:42 +0000 2020,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,,,
1.24103E+18,"RT @CUSASC : Hey #CURavens ?? 

Peer support is available today from 2pm-4pm via Google Hangouts! 

Send us a DM for the link! https://t.co/EpU1EMX4uX",Carleton University,Carleton_U,2020-03-20T16:11:38.000Z,Fri Mar 20 16:11:38 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,1,0,animated_gif,https://video.twimg.com/tweet_video/ETkJtWeWAAA0FL_.mp4,,,
1.24103E+18,"Check out these online study tips from @CU_Teaching: 
It can be hard to remember you’re not alone in understanding course materials. Your professors are available to answer questions - if you need help, all you need to do is reach out! https://t.co/XjbfGbYDcY https://t.co/LikbCx0Z36",Carleton University,Carleton_U,2020-03-20T16:10:05.000Z,Fri Mar 20 16:10:05 +0000 2020,6,4,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Tweet,https://students.carleton.ca/2020/03/top-ten-tips-to-study-online/ ,0,1,photo,https://pbs.twimg.com/media/ETkKGo-XsAIdQ04.jpg,,,
1.24102E+18,"RT @CU_Teaching : Hey @Carleton_U instructors - are you using @zoom_us to support teaching your course online? If so, check out this great resource doc from them!

https://t.co/AuLgPKCRUX https://t.co/Xq9CsZTriD",Carleton University,Carleton_U,2020-03-20T15:29:44.000Z,Fri Mar 20 15:29:44 +0000 2020,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://zoom.us/docs/doc/Tips%20and%20Tricks%20for%20Teachers%20Educating%20on%20Zoom.pdf ,0,2,photo,https://pbs.twimg.com/media/ETj714aWsAIGUdE.jpg,,,
